,dep,version,filepath,bloated,cve,affected versions,advisory
0,wheel,==0.38.4,/home/daniele/git/NICHE_projects/Repo/Cloneables/dostoevsky/requirements/tests.txt,False,no one,no one,no one
1,pytest,==7.3.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/dostoevsky/requirements/tests.txt,False,no one,no one,no one
2,mypy,==1.2.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/dostoevsky/requirements/tests.txt,False,no one,no one,no one
3,isort,==5.11.4,/home/daniele/git/NICHE_projects/Repo/Cloneables/dostoevsky/requirements/tests.txt,False,no one,no one,no one
4,black,==22.12.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/dostoevsky/requirements/tests.txt,False,no one,no one,no one
5,fasttext,==0.9.2,/home/daniele/git/NICHE_projects/Repo/Cloneables/dostoevsky/requirements/base.txt,False,no one,no one,no one
6,razdel,==0.5.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/dostoevsky/requirements/base.txt,False,no one,no one,no one
