,dep,version,filepath,type,condition,status
0,numpy,>=1.9.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/videoflow/setup.py,install_requires,@*,*
1,opencv-python,>=4.0.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/videoflow/setup.py,install_requires,@*,*
2,six,>=1.9.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/videoflow/setup.py,install_requires,@*,*
3,requests,>=2.22.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/videoflow/setup.py,install_requires,@*,*
4,opencv-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/videoflow/docs/source/requirements.txt,*,*@*,*
5,scikit-learn,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/videoflow/docs/source/requirements.txt,*,*@*,*
6,sphinxcontrib-apidoc,==0.3.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/videoflow/docs/source/requirements.txt,*,*@*,*
7,six,>=1.9.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/videoflow/docs/source/requirements.txt,*,*@*,*
