,dep,version,filepath,bloated,cve,affected versions,advisory
0,setuptools_scm,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/lineflow/setup.py,False,no one,no one,no one
1,arrayfiles,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/lineflow/setup.py,False,no one,no one,no one
2,gdown,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/lineflow/setup.py,False,no one,no one,no one
3,pytest,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/lineflow/setup.py,False,no one,no one,no one
